"","100","102","121","13","139","16","212","216","26","28","330","334","336","34","347","364","365","387","40","409","41","411","460","57","63","66","91","92"
"100",NA,0.0487866376954879,0.0522064501492769,0,0.0477991240773619,0.0176159253272235,0.039063763557752,0.039063763557752,NA,0.136987193712486,0.171774289690979,0.00858402800357143,0.0224011670667463,0.0160928280188163,0.0100214751827892,0.0522064501492769,0.0212112478892719,0.0124851246368317,0.0208960710668558,0.0824654861281496,0.0161706013794227,0.177528796362241,0.0185168351906601,0.0115343199156973,0.00763609375248854,0.00655060658750069,0.0246196858958363,0.336535452060541
"102",0.0487866376954879,NA,0.0163900211718016,0,0.265487837084519,0.0173451210172417,0.0148242178556993,0.0148242178556993,0.0211020780016215,0.00824133555162749,0.0549173126894538,0.0149217885104269,0.0115608882459241,0.0444839801394205,0.0198781953634122,0.0163900211718016,0.0426774909884721,0.0234874266606719,0.0360812055072345,0.0194068777354912,0.0440931787386198,0.0421264188163029,0.0295296374550992,0.0252452663283642,0.0109531988573717,0.0181072620050886,0.0488346193645979,0.020246429686491
"121",0.0522064501492769,0.0163900211718016,NA,0,0.0161302801591604,0.00113598866073607,0.237393886070284,0.237393886070284,0.120697931673109,0.0400616788714919,0.0395198433386326,0.00666782525245062,0.0803212396478405,0.00062768833008662,0.0141310589142049,NA,0.000782561404578062,0.000507432973221072,0.00077351066087778,0.0801299758315581,0.000630174054731235,0.163083006180598,0.00070318436653751,0.023044398801892,0.0159902033074974,0.0101171359863171,0.00087672052488066,0.12082794739843
"13",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",0.0477991240773619,0.265487837084519,0.0161302801591604,0,NA,0.0164029506977161,0.0146121456697303,0.0146121456697303,0.0206749407693443,0.00808115137156789,0.0536691919465116,0.0144048045904814,0.0114310518350887,0.0377125490390424,0.0189711691580692,0.0161302801591604,0.0409658269113943,0.0214535460264108,0.0348501336085679,0.0190450223115713,0.0381424483795031,0.0413855409549413,0.0286999079199811,0.0206955186998698,0.010489448185081,0.0153509421636611,0.0466063346193353,0.0198529063651618
"16",0.0176159253272235,0.0173451210172417,0.00113598866073607,0,0.0164029506977161,NA,0.00148035648079454,0.00148035648079454,0.000837778747860242,0.01350829658661,0.0199933493154099,0.00971075988137909,0.000929459134500873,0.0297845489028702,0.0106263894144583,0.00113598866073607,0.0306150965295572,0.0236592725518265,0.0291271387089611,0.000762267030524749,0.029899669776945,0.0228621036701773,0.027032923642724,0.000626920880695127,0.000341446599131616,0.00987535631590591,0.0320497007957167,0.000838083044275713
"212",0.039063763557752,0.0148242178556993,0.237393886070284,0,0.0146121456697303,0.00148035648079454,NA,NA,0.0903128914397821,0.0299682448716371,0.0315012624209899,0.00603145284339306,0.121394600831395,0.000578508788115436,0.0126312437062272,0.237393886070284,0.000707568936338061,0.000474786302973027,0.000700161523713675,0.0654999189303412,0.000580619602767593,0.0795363841618492,0.000642039317738279,0.0216541720401949,0.0153082446321821,0.00932445578179809,0.000783668844582277,0.0903856657278077
"216",0.039063763557752,0.0148242178556993,0.237393886070284,0,0.0146121456697303,0.00148035648079454,NA,NA,0.0903128914397821,0.0299682448716371,0.0315012624209899,0.00603145284339306,0.121394600831395,0.000578508788115436,0.0126312437062272,0.237393886070284,0.000707568936338061,0.000474786302973027,0.000700161523713675,0.0654999189303412,0.000580619602767593,0.0795363841618492,0.000642039317738279,0.0216541720401949,0.0153082446321821,0.00932445578179809,0.000783668844582277,0.0903856657278077
"26",NA,0.0211020780016215,0.120697931673109,0,0.0206749407693443,0.000837778747860242,0.0903128914397821,0.0903128914397821,NA,0.257969423484636,0.0742989193548668,0.00858402800357143,0.0517900474805122,0.000765343236684753,0.0188720865455184,0.120697931673109,0.00100876521483463,0.000593767962274425,0.00099377602529542,0.190654863175427,0.000769041984690062,0.0767879625514028,0.000880624248355098,0.026666600642256,0.0176541542156565,0.0123358699383167,0.00117086382006009,0.778048169952897
