"","100","102","121","13","139","16","212","216","26","28","330","334","336","34","347","364","365","387","40","409","41","411","460","57","63","66","91","92"
"100",0.673011667009256,0,0,0.22314355131421,0,0,0.291103166032368,0.1184939225613,0.1184939225613,0.0138442938083905,0,0.291103166032368,0.1184939225613,0,0.0138442938083905,0.1184939225613,0.1184939225613,0.1184939225613,0.1184939225613,0.1184939225613,0,0,0.1184939225613,0.1184939225613,0.0138442938083905,0,0.1184939225613,0.0138442938083905
"102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0.22314355131421,0,0,0.500402423538188,0,0,0.1184939225613,0.0505343078431413,0.0505343078431413,0.1184939225613,0,0.1184939225613,0.0505343078431413,0,0.22314355131421,0.0505343078431413,0.0505343078431413,0.0505343078431413,0.0505343078431413,0.0505343078431413,0,0,0.0505343078431413,0.0505343078431413,0.22314355131421,0,0.0505343078431413,0.22314355131421
"139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",0.291103166032368,0,0,0.1184939225613,0,0,0.673011667009256,0.1184939225613,0.1184939225613,0.0138442938083905,0,0.673011667009256,0.1184939225613,0,0.0138442938083905,0.1184939225613,0.22314355131421,0.22314355131421,0.22314355131421,0.1184939225613,0,0,0.22314355131421,0.1184939225613,0.291103166032368,0,0.22314355131421,0.291103166032368
"216",0.1184939225613,0,0,0.0505343078431413,0,0,0.1184939225613,0.500402423538188,0.500402423538188,0.1184939225613,0,0.1184939225613,0.500402423538188,0,0.1184939225613,0.500402423538188,0.0505343078431413,0.0505343078431413,0.0505343078431413,0.500402423538188,0,0,0.0505343078431413,0.500402423538188,0.22314355131421,0,0.0505343078431413,0.22314355131421
"26",0.1184939225613,0,0,0.0505343078431413,0,0,0.1184939225613,0.500402423538188,0.500402423538188,0.1184939225613,0,0.1184939225613,0.500402423538188,0,0.1184939225613,0.500402423538188,0.0505343078431413,0.0505343078431413,0.0505343078431413,0.500402423538188,0,0,0.0505343078431413,0.500402423538188,0.22314355131421,0,0.0505343078431413,0.22314355131421
"28",0.0138442938083905,0,0,0.1184939225613,0,0,0.0138442938083905,0.1184939225613,0.1184939225613,0.673011667009256,0,0.0138442938083905,0.1184939225613,0,0.0138442938083905,0.1184939225613,0.1184939225613,0.1184939225613,0.1184939225613,0.1184939225613,0,0,0.1184939225613,0.1184939225613,0.291103166032368,0,0.1184939225613,0.291103166032368
"330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",0.291103166032368,0,0,0.1184939225613,0,0,0.673011667009256,0.1184939225613,0.1184939225613,0.0138442938083905,0,0.673011667009256,0.1184939225613,0,0.0138442938083905,0.1184939225613,0.22314355131421,0.22314355131421,0.22314355131421,0.1184939225613,0,0,0.22314355131421,0.1184939225613,0.291103166032368,0,0.22314355131421,0.291103166032368
"336",0.1184939225613,0,0,0.0505343078431413,0,0,0.1184939225613,0.500402423538188,0.500402423538188,0.1184939225613,0,0.1184939225613,0.500402423538188,0,0.1184939225613,0.500402423538188,0.0505343078431413,0.0505343078431413,0.0505343078431413,0.500402423538188,0,0,0.0505343078431413,0.500402423538188,0.22314355131421,0,0.0505343078431413,0.22314355131421
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",0.0138442938083905,0,0,0.22314355131421,0,0,0.0138442938083905,0.1184939225613,0.1184939225613,0.0138442938083905,0,0.0138442938083905,0.1184939225613,0,0.673011667009256,0.1184939225613,0.1184939225613,0.1184939225613,0.1184939225613,0.1184939225613,0,0,0.1184939225613,0.1184939225613,0.0138442938083905,0,0.1184939225613,0.0138442938083905
"364",0.1184939225613,0,0,0.0505343078431413,0,0,0.1184939225613,0.500402423538188,0.500402423538188,0.1184939225613,0,0.1184939225613,0.500402423538188,0,0.1184939225613,0.500402423538188,0.0505343078431413,0.0505343078431413,0.0505343078431413,0.500402423538188,0,0,0.0505343078431413,0.500402423538188,0.22314355131421,0,0.0505343078431413,0.22314355131421
"365",0.1184939225613,0,0,0.0505343078431413,0,0,0.22314355131421,0.0505343078431413,0.0505343078431413,0.1184939225613,0,0.22314355131421,0.0505343078431413,0,0.1184939225613,0.0505343078431413,0.500402423538188,0.500402423538188,0.500402423538188,0.0505343078431413,0,0,0.500402423538188,0.0505343078431413,0.1184939225613,0,0.500402423538188,0.1184939225613
"387",0.1184939225613,0,0,0.0505343078431413,0,0,0.22314355131421,0.0505343078431413,0.0505343078431413,0.1184939225613,0,0.22314355131421,0.0505343078431413,0,0.1184939225613,0.0505343078431413,0.500402423538188,0.500402423538188,0.500402423538188,0.0505343078431413,0,0,0.500402423538188,0.0505343078431413,0.1184939225613,0,0.500402423538188,0.1184939225613
"40",0.1184939225613,0,0,0.0505343078431413,0,0,0.22314355131421,0.0505343078431413,0.0505343078431413,0.1184939225613,0,0.22314355131421,0.0505343078431413,0,0.1184939225613,0.0505343078431413,0.500402423538188,0.500402423538188,0.500402423538188,0.0505343078431413,0,0,0.500402423538188,0.0505343078431413,0.1184939225613,0,0.500402423538188,0.1184939225613
"409",0.1184939225613,0,0,0.0505343078431413,0,0,0.1184939225613,0.500402423538188,0.500402423538188,0.1184939225613,0,0.1184939225613,0.500402423538188,0,0.1184939225613,0.500402423538188,0.0505343078431413,0.0505343078431413,0.0505343078431413,0.500402423538188,0,0,0.0505343078431413,0.500402423538188,0.22314355131421,0,0.0505343078431413,0.22314355131421
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
