"Var1","Var2","CO_Hellenistic","CO_Roman","CO_diff","Cost","MI_Hellenistic","MI_Roman","MI_diff"
128,13,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
128,144,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,145,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,146,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,149,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
128,152,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,153,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,158,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,16,0.8,0.2,0.6,NA,0.22314355131421,0,0.22314355131421
128,160,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
128,205,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,212,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
128,216,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
128,233,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
128,24,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
128,26,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
128,28,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
128,32,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
128,328,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
128,332,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,334,0.6,0.2,0.4,NA,0.0505343078431413,0.22314355131421,-0.172609243471069
128,336,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
128,338,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,339,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
128,344,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,345,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,347,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
128,352,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,353,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,36,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,364,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
128,369,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
128,389,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,39,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
128,40,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
128,409,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
128,411,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
128,413,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
128,414,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,415,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,416,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,420,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,421,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,422,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,423,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,424,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,428,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,431,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,435,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,436,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,444,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,46,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,460,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
128,478,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,49,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,59,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
128,69,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,70,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,78,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
128,79,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,80,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,83,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,87,1,1,0,NA,0.500402423538188,0.500402423538188,0
128,91,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
128,92,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
128,97,1,1,0,NA,0.500402423538188,0.500402423538188,0
13,144,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,145,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,146,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,149,0.8,0.8,0,NA,0,0.22314355131421,-0.22314355131421
13,152,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,153,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,158,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,16,0.6,0.2,0.4,NA,0,0,0
13,160,0.8,0.2,0.6,NA,0,0.22314355131421,-0.22314355131421
13,205,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,212,0.6,0.4,0.2,NA,0,0.1184939225613,-0.1184939225613
13,216,0.6,0.4,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,233,0.8,0.4,0.4,NA,0,0.1184939225613,-0.1184939225613
13,24,0.4,0.2,0.2,NA,0,0,0
13,26,0.6,0.4,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,28,0.8,0.4,0.4,NA,0,0.1184939225613,-0.1184939225613
13,32,0.6,0.4,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,328,0.8,0.4,0.4,NA,0,0.1184939225613,-0.1184939225613
13,332,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,334,0.8,0.6,0.2,NA,0,0.1184939225613,-0.1184939225613
13,336,0.6,0.4,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,338,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,339,0.8,0.4,0.4,NA,0,0.1184939225613,-0.1184939225613
13,344,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,345,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,347,0.8,0.8,0,NA,0,0.22314355131421,-0.22314355131421
13,352,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,353,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,36,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,364,0.6,0.4,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,369,0.8,0.6,0.2,NA,0,0.1184939225613,-0.1184939225613
13,389,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,39,0.8,0.2,0.6,NA,0,0.22314355131421,-0.22314355131421
13,40,0.6,0.4,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,409,0.6,0.4,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,411,0.4,0.2,0.2,NA,0,0,0
13,413,0.6,0.4,0.2,NA,0,0.1184939225613,-0.1184939225613
13,414,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,415,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,416,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,420,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,421,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,422,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,423,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,424,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,428,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,431,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,435,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,436,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,444,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,46,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,460,0.6,0.4,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,478,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,49,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,59,0.6,0.2,0.4,NA,0,0.22314355131421,-0.22314355131421
13,69,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,70,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,78,0.8,0.8,0,NA,0,0.22314355131421,-0.22314355131421
13,79,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,80,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,83,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,87,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,91,0.6,0.4,0.2,NA,0,0.0505343078431413,-0.0505343078431413
13,92,0.6,0.2,0.4,NA,0,0.22314355131421,-0.22314355131421
13,97,0.8,0.6,0.2,NA,0,0.0505343078431413,-0.0505343078431413
144,145,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,146,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,149,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
144,152,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,153,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,158,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,16,0.8,0.2,0.6,NA,0.22314355131421,0,0.22314355131421
144,160,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
144,205,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,212,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
144,216,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
144,233,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
144,24,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
144,26,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
144,28,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
144,32,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
144,328,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
144,332,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,334,0.6,0.2,0.4,NA,0.0505343078431413,0.22314355131421,-0.172609243471069
144,336,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
144,338,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,339,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
144,344,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,345,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,347,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
144,352,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,353,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,36,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,364,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
144,369,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
144,389,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,39,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
144,40,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
144,409,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
144,411,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
144,413,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
144,414,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,415,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,416,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,420,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,421,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,422,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,423,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,424,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,428,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,431,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,435,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,436,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,444,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,46,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,460,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
144,478,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,49,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,59,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
144,69,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,70,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,78,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
144,79,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,80,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,83,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,87,1,1,0,NA,0.500402423538188,0.500402423538188,0
144,91,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
144,92,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
144,97,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,146,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,149,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
145,152,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,153,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,158,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,16,0.8,0.2,0.6,NA,0.22314355131421,0,0.22314355131421
145,160,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
145,205,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,212,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
145,216,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
145,233,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
145,24,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
145,26,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
145,28,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
145,32,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
145,328,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
145,332,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,334,0.6,0.2,0.4,NA,0.0505343078431413,0.22314355131421,-0.172609243471069
145,336,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
145,338,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,339,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
145,344,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,345,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,347,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
145,352,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,353,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,36,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,364,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
145,369,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
145,389,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,39,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
145,40,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
145,409,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
145,411,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
145,413,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
145,414,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,415,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,416,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,420,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,421,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,422,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,423,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,424,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,428,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,431,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,435,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,436,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,444,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,46,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,460,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
145,478,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,49,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,59,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
145,69,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,70,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,78,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
145,79,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,80,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,83,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,87,1,1,0,NA,0.500402423538188,0.500402423538188,0
145,91,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
145,92,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
145,97,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,149,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
146,152,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,153,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,158,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,16,0.8,0.2,0.6,NA,0.22314355131421,0,0.22314355131421
146,160,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
146,205,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,212,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
146,216,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
146,233,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
146,24,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
146,26,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
146,28,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
146,32,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
146,328,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
146,332,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,334,0.6,0.2,0.4,NA,0.0505343078431413,0.22314355131421,-0.172609243471069
146,336,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
146,338,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,339,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
146,344,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,345,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,347,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
146,352,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,353,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,36,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,364,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
146,369,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
146,389,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,39,1,0.6,0.4,NA,0.500402423538188,0.1184939225613,0.381908500976888
146,40,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
146,409,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
146,411,0.6,0.2,0.4,NA,0.1184939225613,0,0.1184939225613
146,413,0.8,0.8,0,NA,0.22314355131421,0.22314355131421,0
146,414,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,415,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,416,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,420,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,421,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,422,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,423,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,424,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,428,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,431,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,435,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,436,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,444,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,46,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,460,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
146,478,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,49,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,59,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
146,69,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,70,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,78,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
146,79,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,80,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,83,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,87,1,1,0,NA,0.500402423538188,0.500402423538188,0
146,91,0.8,0.4,0.4,NA,0.22314355131421,0.0505343078431413,0.172609243471069
146,92,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
146,97,1,1,0,NA,0.500402423538188,0.500402423538188,0
149,152,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,153,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,158,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,16,0.8,0.4,0.4,NA,0.22314355131421,0,0.22314355131421
149,160,1,0.4,0.6,NA,0.500402423538188,0.0138442938083905,0.486558129729798
149,205,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,212,0.8,0.6,0.2,NA,0.22314355131421,0.0138442938083905,0.209299257505819
149,216,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
149,233,1,0.6,0.4,NA,0.500402423538188,0.0138442938083905,0.486558129729798
149,24,0.6,0.4,0.2,NA,0.1184939225613,0,0.1184939225613
149,26,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
149,28,1,0.6,0.4,NA,0.500402423538188,0.0138442938083905,0.486558129729798
149,32,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
149,328,1,0.6,0.4,NA,0.500402423538188,0.0138442938083905,0.486558129729798
149,332,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,334,0.6,0.4,0.2,NA,0.0505343078431413,0.0138442938083905,0.0366900140347508
149,336,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
149,338,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,339,1,0.6,0.4,NA,0.500402423538188,0.0138442938083905,0.486558129729798
149,344,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,345,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,347,1,1,0,NA,0.500402423538188,0.673011667009256,-0.172609243471068
149,352,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,353,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,36,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,364,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
149,369,1,0.8,0.2,NA,0.500402423538188,0.291103166032368,0.20929925750582
149,389,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,39,1,0.4,0.6,NA,0.500402423538188,0.0138442938083905,0.486558129729798
149,40,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
149,409,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
149,411,0.6,0.4,0.2,NA,0.1184939225613,0,0.1184939225613
149,413,0.8,0.6,0.2,NA,0.22314355131421,0.0138442938083905,0.209299257505819
149,414,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,415,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,416,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,420,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,421,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,422,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,423,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,424,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,428,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,431,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,435,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,436,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,444,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,46,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,460,0.8,0.6,0.2,NA,0.22314355131421,0.1184939225613,0.10464962875291
149,478,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,49,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,59,0.8,0.4,0.4,NA,0.22314355131421,0.0138442938083905,0.209299257505819
149,69,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,70,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,78,1,1,0,NA,0.500402423538188,0.673011667009256,-0.172609243471068
149,79,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,80,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
149,83,1,0.8,0.2,NA,0.500402423538188,0.22314355131421,0.277258872223978
